source,term,freq
youtube,polpolitiko,2
youtube,polution,1
youtube,pomabor,1
youtube,pond,1
youtube,pondo,54
youtube,pondohan,2
youtube,pondong,2
youtube,pong,28
youtube,ponta,2
youtube,pontious,1
youtube,ponto,1
youtube,poor,20
youtube,poorest,2
youtube,poorman,1
youtube,poprotektahan,2
youtube,populasyon,3
youtube,population,2
youtube,por,2
youtube,poraiyento,1
youtube,pork,6
youtube,porket,1
youtube,porma,2
youtube,poro,14
youtube,poros,2
youtube,porsento,2
youtube,porsentong,1
youtube,porsyento,6
youtube,portion,3
youtube,posas,1
youtube,posible,1
youtube,posibleng,1
youtube,posisyon,10
youtube,position,12
youtube,positions,4
youtube,positive,2
youtube,poso,1
youtube,posonegro,1
youtube,possessions,1
youtube,possibility,2
youtube,possible,11
youtube,possiblebkasi,1
youtube,post,5
youtube,poste,1
youtube,poster,1
youtube,posti,1
youtube,posts,2
youtube,pot,1
youtube,potah,2
youtube,potahan,2
youtube,potang,3
youtube,potanginang,1
youtube,potol,1
youtube,pour,2
youtube,poverty,2
youtube,power,43
youtube,powerful,7
youtube,powerless,2
youtube,powers,1
youtube,pp0p,1
youtube,ppagamot,1
youtube,ppantay,2
youtube,ppesos,2
youtube,ppl,6
youtube,pplano,2
youtube,ppnta,2
youtube,pprd,1
youtube,ppsok,1
youtube,pptawa,1
youtube,ppunta,1
youtube,ppygan,2
youtube,pra,54
youtube,practical,5
youtube,practice,1
youtube,pradject,1
youtube,praise,2
youtube,prang,5
youtube,pray,36
youtube,prayer,5
youtube,prayers,6
youtube,praying,6
youtube,prc,1
youtube,prcing,1
youtube,prd,1
youtube,pre,5
youtube,preach,1
youtube,precdent,1
youtube,precedente,1
youtube,precent,2
youtube,precise,1
youtube,prediksyon,1
youtube,prej,1
youtube,prejudgement,2
youtube,prejudicial,1
youtube,premises,1
youtube,premium,1
youtube,prenutiktahan,1
youtube,prep,1
youtube,preparation,2
youtube,preparationof,2
youtube,prepare,4
youtube,prepared,4
youtube,pres,10
youtube,presdint,1
youtube,presedente,5
youtube,present,9
youtube,presentation,2
youtube,presented,1
youtube,presi,1
youtube,presided,1
youtube,president,92
youtube,presidente,59
youtube,presidenteng,2
youtube,presidenti,2
youtube,presidential,2
youtube,presidenting,1
youtube,presiding,1
youtube,presidinti,1
youtube,presidknte,1
youtube,presinte,2
youtube,preso,2
youtube,presohan,1
youtube,press,2
youtube,presscon,5
youtube,pressing,1
youtube,pressure,1
youtube,pressuring,1
youtube,presyo,5
youtube,pretend,1
youtube,pretended,1
youtube,pretending,1
youtube,pretense,1
youtube,pretentious,1
youtube,prevail,3
youtube,prevails,1
youtube,prevent,1
youtube,prevented,2
youtube,previous,10
youtube,price,6
youtube,priced,1
youtube,priceless,2
youtube,pricing,2
youtube,pride,2
youtube,priests,1
youtube,prime,1
youtube,prin,1
youtube,princes,1
youtube,principal,1
youtube,prinoprotectahan,1
youtube,prinoprotektahan,2
youtube,prior,3
youtube,prioritize,3
youtube,prioritized,4
youtube,priority,3
youtube,prised,2
youtube,prisedent,3
youtube,prisedente,1
youtube,priso2,1
youtube,prison,9
youtube,privacy,2
youtube,privadong,1
youtube,privat,1
youtube,private,13
youtube,privatized,1
youtube,privet,1
youtube,privilege,3
youtube,prize,1
youtube,prng,1
youtube,pro,14
youtube,proactive,2
youtube,prob,1
youtube,probe,1
youtube,probinsiya,3
youtube,probinsya,9
youtube,proble,1
youtube,problem,12
youtube,problema,55
youtube,problemang,1
youtube,problems,6
youtube,problima,1
youtube,procedure,4
youtube,proceed,3
youtube,process,14
youtube,procurememts,1
youtube,procurement,3
youtube,prodject,1
youtube,producer,1
youtube,product,2
youtube,production,1
youtube,profession,2
youtube,professional,3
youtube,professionalism,1
youtube,professionals,2
youtube,profit,6
youtube,profitab,1
youtube,profound,2
youtube,program,15
youtube,programa,1
youtube,programs,3
youtube,progreso,1
youtube,progress,5
youtube,prohikto,1
youtube,proj,2
youtube,projector,1
youtube,projekt,1
youtube,projieck,1
youtube,projik,2
youtube,prok,1
youtube,proliferated,1
youtube,prolonged,1
youtube,promise,3
youtube,promises,3
youtube,promotor,2
youtube,prone,3
youtube,pronouncement,1
youtube,pronto,1
youtube,proof,12
youtube,proofs,2
youtube,propaganda,1
youtube,proper,8
youtube,properly,1
youtube,properties,9
youtube,property,4
youtube,propesiya,1
youtube,propesyun,1
youtube,proponent,3
youtube,proponents,3
youtube,proportion,1
youtube,proposal,2
youtube,propped,2
youtube,proprietor,1
youtube,proprietorship,2
youtube,proproject,1
youtube,proprotwktahan,1
youtube,prosecute,3
youtube,prosecuting,1
youtube,prosecution,1
youtube,prosecutors,1
youtube,proseso,5
youtube,prosesso,3
youtube,prospective,1
youtube,prospers,1
youtube,protect,35
youtube,protected,5
youtube,protecting,5
youtube,protection,42
youtube,protectionan,1
youtube,protections,1
youtube,protector,5
youtube,protectors,1
youtube,proteksyon,13
youtube,proteksyonan,1
youtube,protektado,9
youtube,protektahan,25
youtube,protektion,1
youtube,protekxon,1
youtube,protest,4
youtube,protesta,3
youtube,protested,1
youtube,protesting,2
youtube,protests,1
youtube,protiksiyon,1
youtube,proud,15
youtube,prov,1
youtube,prove,2
youtube,proved,2
youtube,proven,6
youtube,proverbs,8
youtube,proves,1
youtube,provide,1
youtube,provided,1
youtube,province,11
youtube,provinces,1
youtube,provincia,1
youtube,provincial,2
youtube,provinve,1
youtube,proyecto,2
youtube,proyekto,32
youtube,prq,1
youtube,prrd,8
youtube,prrdd,1
youtube,prrsidente,1
youtube,prsident,2
youtube,prublima,1
youtube,psalm,6
youtube,pssst,2
youtube,psychological,2
youtube,psywarbmskulong,1
youtube,pti,6
youtube,publicity,2
youtube,publicitylang,1
youtube,publicized,1
youtube,publicly,1
youtube,publico,1
youtube,publiko,8
youtube,publima,2
youtube,published,1
youtube,pucha,2
youtube,pud,5
youtube,puere,1
youtube,puesto,2
youtube,pugad,2
youtube,pugaro,2
youtube,pugita,1
youtube,puhonan,2
youtube,puhunam,1
youtube,puhunan,3
youtube,pukin,1
youtube,puking,1
youtube,pukpukin,1
youtube,pulang2x,1
youtube,pulbiron,1
youtube,pulido,5
youtube,pulitico,1
youtube,pulitika,6
youtube,pulitiko,40
youtube,pulitikong,5
youtube,pulitko,1
youtube,pulitzer,1
youtube,pulong,5
youtube,pulos,2
youtube,pulubi,1
youtube,pulutin,2
youtube,pumabor,1
youtube,pumalakpak,2
youtube,pumalit,1
youtube,pumalpak,1
youtube,pumangga,1
youtube,pumantay,1
youtube,pumapalakpaz,1
youtube,pumapasok,1
youtube,pumapatay,1
youtube,pumapayag,1
youtube,pumasa,1
youtube,pumasok,11
youtube,pumatay,3
youtube,pumayag,7
youtube,pumili,4
youtube,pumiperma,1
youtube,pumipigil,1
youtube,pumirma,12
youtube,pumoprotekta,1
youtube,pumping,3
youtube,pumunta,5
youtube,pumuwesto,1
youtube,pun0,1
youtube,puna,1
youtube,pundasyon,2
youtube,pundo,15
youtube,punish,1
youtube,punished,6
youtube,punishing,1
youtube,punishment,3
youtube,puno,26
youtube,punong,10
youtube,punot,2
youtube,punpasweldo,1
youtube,punta,5
youtube,puntahan,6
youtube,punto,1
youtube,punyemas,3
youtube,punyeta,4
youtube,puon,1
youtube,puongkaykapal,1
youtube,pupet,1
youtube,puppet,4
youtube,puppets,2
youtube,pupunta,5
youtube,pupuntahan,2
youtube,pupuntiryahin,1
youtube,pupurihin,2
youtube,pupwede,3
youtube,pura,1
youtube,pure,2
youtube,purge,1
youtube,purobkayo,1
youtube,purong,1
youtube,puros,4
youtube,purpose,13
youtube,purposed,4
youtube,purposes,1
youtube,pursue,2
youtube,puru,6
youtube,purus,1
youtube,pusakal,2
youtube,pusangina,1
youtube,push,3
youtube,pusher,1
youtube,pusit,1
youtube,puso,28
youtube,pusong,9
youtube,pusoy,1
youtube,pustahan,1
youtube,put,16
youtube,putangene,1
youtube,putanginang,2
youtube,putcha,1
youtube,puti,2
youtube,putik,5
youtube,putin,4
youtube,putla,1
youtube,putol,14
youtube,putragis,1
youtube,putting,4
youtube,putul,1
youtube,putulin,5
youtube,puwede,2
youtube,puwedeng,2
youtube,puwesto,6
youtube,puyat,2
youtube,pwd,3
youtube,pwde,6
youtube,pwdeng,1
youtube,pwding,2
youtube,pwdng,1
youtube,pwe,2
youtube,pwede,55
youtube,pwedeng,15
youtube,pwedi,3
youtube,pweding,6
youtube,pwee,1
youtube,pweeee,1
youtube,pweeeee,1
youtube,pwesto,31
youtube,pwnilyanya,1
youtube,pwra,2
youtube,pwude,1
youtube,pyestahan,1
youtube,pyoyekto,1
youtube,pág,2
youtube,qaqc,1
youtube,qlng,1
youtube,qng,7
youtube,quad,1
youtube,quadcom,2
youtube,quadrofulohok,1
youtube,quadruple,2
youtube,qualifications,1
youtube,qualified,2
youtube,quality,11
youtube,quarrying,1
youtube,quartered,1
youtube,queation,3
youtube,queen,1
youtube,queso,2
youtube,question,25
youtube,questionable,3
youtube,questionin,1
youtube,questioning,12
youtube,questionon,1
youtube,questions,11
youtube,quezon,12
youtube,quiapo,1
youtube,quiboloy,2
youtube,quimbo,1
youtube,quirante,2
youtube,quo,1
youtube,quote,4
youtube,quoting,1
youtube,qusgdgg,1
youtube,racketeeering,1
youtube,radio,2
youtube,raffle,2
youtube,raffy,16
youtube,rags,1
youtube,ragyud,1
youtube,raid,1
youtube,rain,5
youtube,rainfall,2
youtube,raise,1
youtube,raised,2
youtube,raising,1
youtube,raket,1
youtube,rakot,1
youtube,rakrsting,1
youtube,rallies,1
youtube,ralling,1
youtube,rally,19
youtube,ralph,2
youtube,raman,1
youtube,ramdam,4
youtube,ramon,2
youtube,ramos,3
youtube,rampant,2
youtube,rampat,1
youtube,ramsack,2
youtube,ran,1
youtube,ranas,1
youtube,random,1
youtube,rang,2
youtube,ranggo,1
youtube,ranging,2
youtube,rank,2
youtube,ranking,2
youtube,ranting,1
youtube,rants,1
youtube,rap,1
youtube,rapist,2
youtube,rapod,1
youtube,rason,3
youtube,rasullullah,1
youtube,rat,1
youtube,rates,2
youtube,rather,12
youtube,rating,1
youtube,rational,2
youtube,rattle,1
youtube,ray,2
youtube,rbelasyun,1
youtube,reach,2
youtube,reachable,1
youtube,reaching,1
youtube,reaction,4
youtube,read,4
youtube,reads,1
youtube,ready,4
youtube,real,23
youtube,realidad,2
youtube,realities,1
youtube,reality,2
youtube,realize,2
youtube,realized,1
youtube,realizing,1
youtube,reap,2
youtube,reaquqear,1
youtube,reason,16
youtube,reasoned,1
youtube,rebelasyun,2
youtube,rebolto,1
youtube,rebolusyon,1
youtube,rebroadcast,1
youtube,rebuilding,1
youtube,recall,1
youtube,receipt,1
youtube,receipts,2
youtube,receive,1
youtube,received,3
youtube,receives,2
youtube,receiving,2
youtube,recently,5
youtube,recieve,1
youtube,recipient,1
youtube,reckoning,1
youtube,reclaim,1
youtube,reclaimation,1
youtube,reclaimed,2
youtube,reclamation,3
youtube,recognizeyouresselfe,1
youtube,recomemded,1
youtube,recommend,1
youtube,recommendation,2
youtube,recommendations,2
youtube,record,8
youtube,records,4
youtube,recovery,2
youtube,recruit,1
youtube,recta,1
youtube,rectify,1
youtube,recto,2
youtube,red,4
youtube,redeem,1
youtube,reduce,1
youtube,reels,2
youtube,refer,1
youtube,referral,1
youtube,reflection,1
youtube,reforestation,1
youtube,refrain,1
youtube,refuge,1
youtube,refurbished,1
youtube,refuse,2
youtube,refused,2
youtube,regard,2
youtube,regarding,4
youtube,regardless,3
youtube,regards,2
youtube,regime,1
youtube,region,6
youtube,regional,2
youtube,regions,3
youtube,register,2
youtube,regular,6
youtube,regularity,1
youtube,regulation,3
youtube,regulations,2
youtube,rehab,1
youtube,rehabilitation,3
youtube,rehas,2
youtube,rehearse,1
youtube,rehiyon,1
youtube,reign,1
youtube,rekado,1
youtube,rekindle,1
youtube,reklamo,8
youtube,rekto,1
youtube,relation,2
youtube,relative,2
youtube,relaxing,2
youtube,release,11
youtube,released,2
youtube,relevant,3
youtube,relief,3
youtube,relieve,1
youtube,religion,1
youtube,religions,1
youtube,religious,2
youtube,religiously,1
youtube,relihiyon,1
youtube,relinquish,1
youtube,relo,1
youtube,relocate,7
youtube,relocated,1
youtube,relocation,6
youtube,remade,1
youtube,remain,1
youtube,remains,1
youtube,remedy0,1
youtube,remember,12
youtube,remilla,2
youtube,remind,2
youtube,reminder,2
youtube,reminding,1
youtube,remittance,2
youtube,remolla,1
youtube,remorse,2
youtube,remove,1
youtube,remover,2
youtube,remualdes,1
youtube,remualdez,1
youtube,remualla,3
youtube,remula,3
youtube,remulia,2
youtube,remulla,95
youtube,remullia,3
youtube,ren,3
youtube,renowned,2
youtube,rent,1
youtube,rep,28
youtube,repair,3
youtube,reparations,1
youtube,repeat,2
youtube,repeatedly,1
youtube,repeating,1
youtube,repeats,1
youtube,repent,7
youtube,repentant,3
youtube,repenting,2
youtube,replace,1
youtube,replaced,2
youtube,repleksyon,2
youtube,report,9
youtube,reported,3
youtube,reportedly,1
youtube,reporting,2
youtube,reports,7
youtube,represent,3
youtube,representathieves,4
youtube,representative,3
youtube,representatives,9
youtube,reproach,1
youtube,reptilians,2
youtube,republic,3
youtube,reputable,1
youtube,reputasyon,1
youtube,reputation,3
youtube,request,1
youtube,requested,1
youtube,require,2
youtube,required,1
youtube,requirement,3
youtube,requirements,1
youtube,requiring,1
youtube,requirments,1
youtube,rereklamo,2
youtube,reresign,1
youtube,rereview,1
youtube,rescue,3
youtube,rescues,3
youtube,research,3
youtube,researched,1
youtube,reserve,2
youtube,reservoir,2
youtube,reshuffling,1
youtube,resibo,1
youtube,residences,1
youtube,resident,3
youtube,residente,7
youtube,residenting,1
youtube,residents,7
youtube,resigh,1
youtube,resign,34
youtube,resigned,3
youtube,resigning,1
youtube,resigns,1
youtube,resilience,2
youtube,resilient,4
youtube,resolution,2
youtube,resolve,5
youtube,resolved,1
youtube,reson,1
youtube,resorts,1
youtube,resource,10
youtube,resourceful,1
youtube,resources,4
youtube,respect,3
youtube,respeto,3
youtube,respito,1
youtube,respond,1
youtube,respondeat,1
youtube,responsable,1
youtube,response,3
youtube,responsibilidad,2
youtube,responsibility,6
youtube,responsibilties,2
youtube,responsible,8
youtube,responsiblity,1
youtube,resposibilidad,2
youtube,rest,2
youtube,restitution,9
youtube,restoration,1
youtube,restore,2
youtube,restroom,1
youtube,resulosyon,1
youtube,result,5
youtube,resulta,12
youtube,resulted,5
youtube,resulting,1
youtube,results,7
youtube,retained,1
youtube,retired,4
youtube,retirement,2
youtube,retokada,1
youtube,retoke,1
youtube,return,14
youtube,returned,1
youtube,returning,1
youtube,revamped,1
youtube,reveal,2
youtube,revealed,3
youtube,revelation,6
youtube,revetment,1
youtube,review,2
youtube,revilla,14
youtube,revoke,1
youtube,revolt,2
youtube,revolusyin,1
youtube,revolution,4
youtube,revolutionary,1
youtube,reward,3
youtube,reyes,3
youtube,reyna,1
youtube,reynante,1
youtube,rezedevest,2
youtube,rfid,1
youtube,rhe,1
youtube,ribg,1
youtube,rice,1
youtube,rich,14
youtube,richer,1
youtube,riches,5
youtube,richest,4
youtube,rid,1
youtube,ride,2
youtube,ridon,2
youtube,rigging,1
youtube,right,29
youtube,righteous,3
youtube,righteousness,2
youtube,rightfully,2
youtube,righthand,1
youtube,rightly,1
youtube,rights,10
youtube,rikta,2
youtube,riligion,1
youtube,rillo,1
youtube,rindi,2
youtube,rinesbakan,1
youtube,ring,11
youtube,rinig,2
youtube,rip,1
youtube,riparian,1
youtube,ririnig,1
youtube,risa,5
youtube,rise,2
youtube,risk,3
youtube,risks,1
youtube,risolba,1
youtube,rito,3
youtube,rivals,1
youtube,river,11
youtube,riverbanks,1
youtube,rivers,2
youtube,riyadh,1
youtube,rizal,5
youtube,roa,2
youtube,road,7
youtube,roads,5
youtube,roadways,1
youtube,rob,1
youtube,robbed,1
youtube,robes,1
youtube,robin,4
youtube,robinhood,5
youtube,robn,1
youtube,robredo,1
youtube,robust,1
youtube,rock,8
youtube,rocks,6
youtube,rod,1
youtube,rodante,3
youtube,rodrigo,4
youtube,rogelio,2
youtube,rojo,1
youtube,role,3
youtube,roles,2
youtube,romaldaz,2
youtube,romaldes,5
youtube,romaldez,1
youtube,roman,1
youtube,romaukdes,1
youtube,romauldes,2
youtube,romauldez,2
youtube,romblon,2
youtube,romouldez,5
youtube,romuadez,1
youtube,romuakldez,1
youtube,romual,1
youtube,romualdas,1
youtube,romualdass,1
youtube,romualdaz,2
youtube,romualdes,16
youtube,romualdez,133
youtube,romulades,2
youtube,romuladez,2
youtube,romulo,1
youtube,romwaldes,1
youtube,romwaldez,1
youtube,ron,4
youtube,ronaldreagan,2
youtube,rondain,11
youtube,rood,1
youtube,room,3
youtube,roon,2
youtube,root,2
youtube,rooted,4
youtube,rootedly,1
youtube,roque,1
youtube,rorok,1
youtube,rosa,8
youtube,rosary,1
youtube,rot,3
youtube,rotten,2
youtube,rotting,2
youtube,roughly,1
youtube,round,3
youtube,roundness,2
youtube,roven,1
youtube,roy,1
youtube,rrupt,3
youtube,rruption,1
youtube,rub,1
youtube,rubbish,1
youtube,ruby,1
youtube,rude,1
youtube,rudy,1
youtube,ruin,1
youtube,ruining,1
youtube,rule,3
youtube,rules,2
youtube,rumaaldas,2
youtube,rumagasa,1
youtube,rumal,1
youtube,rumaldes,1
youtube,rumaldez,2
youtube,rumanas,4
youtube,rumualdes,5
youtube,rumualdez,8
youtube,run,16
youtube,running,2
youtube,runs,2
youtube,rush,2
youtube,russia,3
youtube,russias,1
youtube,rust,2
youtube,ruussia,1
youtube,ruy,1
youtube,ryikto,1
youtube,résignation,1
youtube,saakin,1
youtube,saamin,2
youtube,saaming,1
youtube,saammin,1
youtube,saan,65
youtube,saan2,2
youtube,saang,2
youtube,saankalilipat,1
youtube,saatin,1
youtube,sab,1
youtube,saba,4
youtube,sabagay,3
youtube,saban,1
youtube,sabat,3
youtube,sabay,11
youtube,sabayan,2
youtube,sabeehin,1
youtube,sabehan,2
youtube,sabehin,1
youtube,sabhin,3
youtube,sabihan,1
youtube,sabihin,85
youtube,sabihing,3
youtube,sabin,1
youtube,sabit,2
youtube,sabit2,2
youtube,sabivil,1
youtube,sablay,1
youtube,sablayan,2
youtube,sabog,1
youtube,sabong,1
youtube,sabongiro,2
youtube,sabotage,4
youtube,sabotanting,2
youtube,sabulakan,1
youtube,sabungeros,1
youtube,sabuwatan,2
youtube,sabwat,1
youtube,sabwatan,33
youtube,sabwats,1
youtube,sacpersyo,1
youtube,sacrficial,1
youtube,sacrifice,2
youtube,sacrifices,2
youtube,sacrificial,3
youtube,sad,27
youtube,sadami,1
youtube,sadly,3
youtube,sadness,1
youtube,sadya,2
youtube,sadyang,9
youtube,safe,41
youtube,safeguard,2
youtube,safer,2
youtube,safety,16
youtube,sag,1
youtube,saga,3
youtube,sagana,1
youtube,sagario,1
youtube,sagit,1
youtube,saglit,2
youtube,sagot,35
youtube,sagotan,1
youtube,sagotin,1
youtube,sagum,1
youtube,sagut,3
youtube,sagutan,3
youtube,sagutin,1
youtube,sahig,2
youtube,sahod,28
youtube,sahud,7
youtube,sai,1
youtube,sailang,1
youtube,saimong,2
youtube,sainpyerno,1
youtube,saint,1
youtube,saints,1
youtube,sainyo,9
youtube,saith,1
youtube,saiyo,2
youtube,saka,14
youtube,sakalam,1
youtube,sakali,4
youtube,sakaling,1
youtube,sakana,1
youtube,sakanilang,1
youtube,sakaniya,4
youtube,sakanya,1
youtube,sake,1
youtube,sakim,25
youtube,sakit,10
youtube,saklap,2
youtube,saknila,1
youtube,sako,1
youtube,sakong,1
youtube,sakop,4
youtube,sakosako,1
youtube,sakpan,2
youtube,sakrepisyado,1
youtube,sakrepisyo,1
youtube,sakripisyo,1
youtube,sakripisyong,2
youtube,saksakan,2
youtube,saksi,3
youtube,saktan,2
youtube,sakto,2
youtube,sakuna,11
youtube,sakyan,1
youtube,sal,2
youtube,sala,23
youtube,salahat,1
youtube,salahula,1
youtube,salakay,1
youtube,salalaho,1
youtube,salalay,1
youtube,salam,1
youtube,salamatsainniyo,2
youtube,salanan,1
youtube,salapi,18
youtube,salarin,4
youtube,salary,2
youtube,salasay,4
youtube,salat,2
youtube,salay,2
youtube,salaysay,32
youtube,salde,1
youtube,saldico,1
youtube,saldy,13
youtube,sali,3
youtube,salin,2
youtube,salinlahi,1
youtube,salita,59
youtube,salitang,4
youtube,sally,1
youtube,saln,4
youtube,salot,17
youtube,salpi,1
youtube,salsal,1
youtube,saludo,16
youtube,salut,1
youtube,salute,46
youtube,salvation,5
youtube,sama,29
youtube,samabayanan,1
youtube,samahan,2
youtube,samanga,1
youtube,samanta,1
youtube,samantala,15
youtube,samantalang,28
youtube,samantlang,2
youtube,samar,5
youtube,samasama,1
youtube,samba,1
youtube,sambahin,1
youtube,sambayanan,16
youtube,sambayanang,7
youtube,samga,4
youtube,samin,13
youtube,saming,1
youtube,samining,1
youtube,samok,2
youtube,samot,3
youtube,sampal,1
youtube,sampalin,2
youtube,sample,3
youtube,sampo,3
youtube,sampolan,1
youtube,sampong,3
youtube,sampu,1
youtube,sampulan,1
youtube,sampung,3
youtube,samsamin,2
youtube,samuel,1
youtube,san,21
youtube,sanagassasinate,1
youtube,sananaman,1
youtube,sanang,9
youtube,sanapoles,2
youtube,sanay,13
youtube,sandali,1
youtube,sandata,1
youtube,sandigan,3
youtube,sandiganbayan,2
youtube,sando,1
youtube,sandro,1
youtube,sane,1
youtube,sang,1
youtube,sanga,2
youtube,sangay,8
youtube,sangayon,2
youtube,sangdamukan,1
youtube,sangga,1
youtube,sangkatutak,1
youtube,sangkot,89
youtube,sangre,1
youtube,sanhi,6
youtube,sanitation,1
youtube,sankot,2
youtube,sansunod,1
youtube,sansy,1
youtube,santa,3
youtube,santiagobagtas,1
youtube,santo,2
youtube,santos,1
youtube,sanv,1
youtube,sapa,3
youtube,sapag,1
youtube,sapagkat,2
youtube,sapat,21
youtube,sapatos,1
youtube,sapera,2
youtube,sapolan,1
youtube,sapukin,1
youtube,sapul,1
youtube,saputi,1
youtube,sara,52
youtube,sarabosing,1
youtube,sarado,1
youtube,sarah,22
youtube,sarap,28
youtube,sarap2,1
youtube,sardinas,1
youtube,sardines,3
youtube,sari,5
youtube,sarile,1
youtube,sarili,45
youtube,sariling,20
youtube,sarilinya,1
youtube,sarisariling,2
youtube,sarli,1
youtube,sarsuela,2
youtube,sarswela,3
youtube,sasa,2
youtube,sasabe,1
youtube,sasabi,3
youtube,sasabihin,25
youtube,sasabing,1
youtube,sasabit,1
youtube,sasabwatan,1
youtube,sasagot,2
youtube,sasagutin,1
youtube,sasahurin,2
youtube,sasakop,1
youtube,sasakupin,1
youtube,sasakyan,18
youtube,sasali,2
youtube,sasalita,2
youtube,sasarap,1
youtube,sasasahan,1
youtube,sasskya,1
youtube,satan,4
youtube,satanas,14
youtube,satellites,2
youtube,satin,7
