term,freq
accepting,1
forgiving,1
nagtayuan,1
aang,1
pagtutulak,1
shabu,1
trabahong,1
impacto,1
putul,1
taunng,1
fuerte,1
maldicion,1
condinar,1
todos,1
ladrones,1
arcabala,1
filipina,1
mucho,1
gracias,1
aleloea,1
gustooo,1
koo,1
araal,1
kaatiiwaaliiian,1
enroll,1
pagnamatay,1
motivo,1
mttapos,1
mapanlamang,1
nagmamalasakit,1
masasandalan,1
magtutuloy,1
magpapagawa,1
magsugo,1
busilak,1
masisilaw,1
mababait,1
tinotolerate,1
maiboto,1
maghangan,1
panandaliang,1
habangbuhay,1
pahihirapan,1
baman,1
maitilong,1
weee,1
alisan,1
lisensiya,1
panainin,1
hige,1
niluluto,1
monopoly,1
gongratulations,1
peesident,1
bumabali,1
paparusahan,1
2ndary,1
malang,1
bulto,1
bultong,1
wipeout,1
itatama,1
fllow,1
exterior,1
pakontrata,1
mangagawang,1
survived,1
colonisation,1
existential,1
latigo,1
pangunguna,1
digitalization,1
punishing,1
catholics,1
mistresses,1
aspire,1
raid,1
empowering,1
idolizing,1
policians,1
superstars,1
tulugang,1
naganip,1
ginagawaa,1
sumubok,1
madanasan,1
nie,1
nagsasahod,1
kabiniti,1
pagmamagaling,1
topographical,1
controll,1
spillway,1
nalalagyan,1
collections,1
minamadali,1
municipyo,1
hinayupakz,1
pad,1
reparations,1
fanilies,1
rebuilding,1
trustworthy,1
labing,1
ngawa,1
revolutionary,1
damputin,1
sampolan,1
babagal,1
mapapalitan,1
lalung,1
habol,1
puere,1
buenos,1
poorman,1
kanipis,1
itatalaga,1
magbantay,1
sprawling,1
possessions,1
iunfollow,1
nagtratrabaho,1
upto,1
degree,1
ganong,1
kagahaman,1
magasawang,1
lugur,1
kalookan,1
catch,1
napalawak,1
limalaki,1
obando,1
bulakan2x,1
oumutok,1
pinatubo,1
kakaperahan,1
masiyahan,1
diyes,1
poraiyento,1
kunsyensya,1
makalbo,1
nagsimulang,1
antipolo,1
humanap,1
suggestion,1
tayon,1
sufferdahil,1
pilitician,1
ikontrol,1
lawa,1
distansya,1
pamahayan,1
makahinda,1
pakapalan,1
banyan,1
complaining,1
kalerki,1
manuud,1
nghhirap,1
mars,1
spaniard,1
applied,1
pagtaaas,1
susuporta,1
lili,1
gaw,1
sinkado,1
tangaling,1
mananalaw,1
sindikado,1
contactrata,1
kuha,1
hinukuha,1
kickout,1
tangling,1
muni,1
matotoo,1
patakaran,1
sarado,1
hikuting,1
nakikibang,1
privat,1
komf,1
trntrabaho,1
kinikunan,1
ivideo,1
nililitratuhan,1
gngamit,1
nkkabit,1
pinapasa,1
cityhalll,1
plitn,1
tiyan,1
bbgsak,1
ddaloy,1
nbha,1
mli,1
instraktura,1
bunch,1
millionaires,1
wild,1
baby,1
salsal,1
pnb,1
catholico,1
payback,1
marcoleters,1
sisikat,1
pinanglalagay,1
palad,1
hihinto,1
congresmann,1
nilastay,1
pinagkatiwala,1
kibuloy,1
agbabago,1
bayag,1
hurting,1
stings,1
fate,1
fixable,1
maghkano,1
timelapse,1
viewing,1
lapse,1
gagamitin,1
mabangis,1
silangnagpahirap,1
maynilapbbm,1
admenistration,1
ranas,1
kuyan,1
haighschool,1
lulusong,1
aalisin,1
medyas,1
sapatos,1
kalalakihan,1
studyanteng,1
nagsisikap,1
sananaman,1
naren,1
malalakararan,1
prediksyon,1
pinapanalangin,1
madudukot,1
affording,1
120million,1
350million,1
6million,1
laanan,1
natuutulog,1
tumatanggi,1
nagkkaidad,1
pinagaaralan,1
makkita,1
mabuting,1
lalagyan,1
massilip,1
secrete,1
kwarto,1
hayyyyys,1
nakkaiyak,1
22o,1
kkahiya,1
kalusin,1
nakkaawang,1
mmamayan,1
halis,1
nmmatay,1
naguulam,1
magunaw,1
jayi,1
kkainin,1
franklin,1
drillon,1
nanankaw,1
grabiiiih,1
mtalo,1
mnalo,1
gnwang,1
nakkaawa,1
mahhirap,1
nauubos,1
debate,1
nahhatulan,1
nagu2tom,1
sagana,1
hahatulan,1
audacity,1
resibo,1
alligators,1
prob,1
lux,1
fences,1
makakarma,1
vangag,1
jackpot,1
lotto,1
pahmumukha,1
regime,1
success,1
mapanuod,1
vedio,1
yta,1
onti,1
limasin,1
ipalasap,1
dokyumentaryong,1
maiawasang,1
walasyang,1
atng,1
drought,1
scream,1
suddenly,1
proportion,1
conform,1
blueprint,1
checked,1
magbabago,1
mski,1
religion,1
stadi,1
bubay,1
katuwiran,1
kangkongresman,1
paldo2x,1
pleaase,1
makawala,1
isole,1
pulubi,1
pagpupulibi,1
nakakakiyak,1
pontious,1
pilate,1
nkakalungkot,1
nkakapanglumo,1
dadil,1
isispisip,1
uncovering,1
unthinkable,1
hail,1
maid,1
lamlam,1
successfully,1
weah,1
tumas,1
gagawen,1
hinugay,1
offecial,1
nlalagyan,1
tagalinis,1
nanunongkulan,1
masusunod,1
uusig,1
110m,1
palo,1
isat,1
buwanang,1
nagpatuloy,1
makapanloko,1
salalay,1
pulitko,1
tumatanngap,1
nalilink,1
sinses,1
bituka,1
banos,1
pagbibigay,1
opener,1
miserable,1
31b,1
pagpalagay,1
binili,1
10m,1
nareceive,1
pusoy,1
kuning,1
rootedly,1
brainless,1
pinoys,1
kristiyano,1
genuinely,1
embodying,1
longstanding,1
ehem,1
freakin,1
pabahain,1
papayaman,1
p3nalty,1
mgakurakot,1
canda,1
ilaya,1
maungkat,1
stranded,1
biyahero,1
poste,1
natigil,1
kinapos,1
thives,1
adminstration,1
tinanim,1
aristocracy,1
dictatorial,1
underemployment,1
descendant,1
isaisahin,1
kongresmen,1
nagdrama,1
romuakldez,1
nkikipaglaban,1
kawaqa,1
nalusong,1
20mil,1
dumoble,1
multuhin,1
hayuf,1
swamp,1
marsh,1
pond,1
panuorim,1
maagap,1
maiwasanga,1
animalistic,1
dukotan,1
unprogrammed,1
uunahin,1
anotomy,1
streaming,1
tune,1
plight,1
mindfully,1
centavo,1
betterment,1
tanng,1
dinadanas,1
boboto,1
pba,1
gaway,1
angkatiwalian,1
magpalit,1
maylasakit,1
mlunod,1
mmatay,1
uwata,1
inuutusan,1
presidknte,1
intel,1
stopping,1
net,1
75billion,1
equivalent,1
approx,1
04billion,1
improvements,1
ganyandin,1
siquijor,1
gaagad,1
alon,1
tipak,1
wave,1
marcoz,1
namamayani,1
padrino,1
palakasan,1
sistem,1
perehas,1
kalatoy,1
latoy,1
nalanag,1
sasarap,1
hopia,1
nakakabobo,1
ayawsagutin,1
kataungan,1
businessman,1
tmakbo,1
sutukill,1
aabraod,1
bulaan,1
arebalo,1
atakihon,1
kakuyaw,1
ngano,1
paita,1
sakripisyo,1
waowao,1
abt,1
prng,1
tumingin,1
esteem,1
luoy2x,1
pagdumating,1
ilalahad,1
napinahihirapan,1
mamangmaangan,1
bumangon,1
momoy,1
questionon,1
mongoloy,1
incrimination,1
idiot,1
taongbyan,1
ibinili,1
gagonh,1
abugago,1
nkinabang,1
nagmamalinis,1
mkpgtanong,1
kumpiskahin,1
hrap,1
saatin,1
ngiimbztga,1
imvolb,1
sag,1
incriminating,1
padreno,1
dokdoka,1
cnongalin,1
naduling,1
forrien,1
diseyon,1
kwaleti,1
tos,1
division,1
tinuroan,1
tatawid,1
hihiya,1
panty,1
nood,1
asar,1
persecute,1
olo,1
pugita,1
patalino,1
nakapenitrate,1
mahihiya,1
kalokuhan,1
kaharap,1
hinihingal,1
mismoang,1
sanagassasinate,1
kirk,1
ahahahaha,1
natatwa,1
bumawe,1
kuralot,1
kurapbabawasan,1
interrogation,1
samanta,1
kareton,1
nalokona,1
kwawa,1
nahahayblad,1
envok,1
imvok,1
karun,1
kaulumol,1
simo,1
ireport,1
tayrabaho,1
maranhal,1
nkikknabang,1
tunaykayonglingkudban,1
maramingsaoanay,1
gabayankayolagi,1
puongkaykapal,1
godblesse,1
magalingskayo,1
pangiibbistiga,1
panginuonkasamaniyo,1
ditolangako,1
kasamaninniyo,1
nabubulunanyangkausapmp,1
sengoy,1
langya,1
maginhebit,1
nagiinvestigate,1
bwakaw,1
pinagbobola,1
aribalo,1
mongoloids,1
mangnakaw,1
xintenp,1
cashless,1
apilyido,1
soft,1
fvergood,1
ensoroimhod,1
hamunin,1
suntukan,1
tubuan,1
consultant,1
sansy,1
sia,1
preach,1
iimbestigstion,1
kinasangkutan,1
pdap,1
bribrery,1
dpa,1
nakipagdeal,1
cutie,1
napatonayan,1
ngalin,1
vetayen,1
pariparihas,1
mukahang,1
magpangalan,1
bagsa,1
pagsisisihan,1
ginogoodtime,1
umakting,1
gulpe,1
mung,1
ciguro,1
nagpapalusot,1
coach,1
abogadp,1
qlng,1
litong,1
naeengot,1
gumana,1
mamamayans,1
sabwats,1
pagusto,1
manipulators,1
blueribbon,1
impostor,1
sinusuka,1
taungbayan,1
tyrranical,1
sunoran,1
uto,1
utong,1
nawog,1
panagutan,1
neighboring,1
taal,1
naparusahan,1
duuhh,1
sentor,1
iss,1
erap,1
jinggey,1
sinisindak,1
nakatungo,1
naiwas,1
pweeeee,1
josel,1
maiharap,1
pinanganak,1
deput,1
tska,1
maso,1
dahel,1
magtatakipan,1
introvert,1
kautuwaan,1
pagkakaisahan,1
nakakautal,1
lolokohan,1
nohh,1
senetor,1
honteveros,1
bacon,1
kdin,1
admiral,1
fujitora,1
kinginang,1
makakausap,1
proproject,1
kakumsaba,1
ipit,1
napakaguilty,1
dong,1
kaawaawa,1
contrak,1
tor,1
kosakot,1
cotraktor,1
bitayparawalamag,1
kanalng,1
bulagang,1
samba,1
lilitisin,1
salanan,1
mundong,1
dudusahan,1
nagpalit,1
litis,1
mpag,1
masasagot,1
magbigti,1
kinilingan,1
kungay,1
sibak,1
maeestroke,1
madiin,1
noticed,1
proves,1
tawanan,1
identical,1
nabwibwisit,1
nagisa,1
lovely,1
cheated,1
bataa,1
nkkbwesut,1
buwya,1
hinrp,1
kagad,1
kwnta,1
calm,1
invitigation,1
prin,1
nkukulong,1
sparrow,1
nbuhasan,1
naootat,1
otat,1
maibuka,1
nasilaw,1
inaawa,1
sumawsaw,1
chatgpt,1
makabuo,1
sementado,1
nababago,1
pot,1
kettle,1
hamming,1
pissed,1
front,1
kengkoy,1
nagkabukingan,1
umasta,1
ttanong,1
kulimbat,1
tunganga,1
nagtatawanan,1
magsipagalis,1
anng,1
pinapadahod,1
pinasahod,1
didcaya,1
navlang,1
astig,1
mangipin,1
akuin,1
ibubulgar,1
nabulonan,1
panukalang,1
gisang,1
palambutin,1
mangiyak,1
ngiyak,1
yona,1
ägad,1
huhulaan,1
ungmga,1
gmit,1
liaison,1
pagtayo,1
nakaso,1
banantayan,1
field,1
hinuhugot,1
pibabayaan,1
lgay,1
pinahiram,1
lesencya,1
mgkapera,1
mgtrabaho,1
30yrs,1
ngpapayaman,1
magpakamatay,1
buesit,1
teradurin,1
madame,1
dretso,1
yannn,1
sinun,1
scammer,1
pasasa,1
nakaklimutan,1
advise,1
wowow,1
umatake,1
nabubulol,1
pasigaw,1
gobiernotama,1
masibang,1
juskooo,1
arayyy,1
koooooook,1
katawatawa,1
lalake,1
nakakakilala,1
maamong,1
tupa,1
naghappy,1
kalugod2,1
aaksaya,1
kapareha,1
ssbhin,1
nmmn,1
hnahanap,1
netizen,1
sasabe,1
samanga,1
sosunod,1
mkasohan,1
kimilos,1
munayan,1
mgnanakw,1
incremenation,1
gera,1
malambit,1
banig,1
nakayuko,1
magñanakaw,1
nahiyang,1
batukan,1
sagotin,1
advance,1
banggit,1
2days,1
aagd,1
mabibisto,1
bawihin,1
mkasagot,1
natrabaho,1
manggawa,1
naibigay,1
naumpisahan,1
marating,1
inbestigar,1
envistigar,1
mapatutungohan,1
inbestegasyon,1
tudas,1
nasapawan,1
paligoy2x,1
experto,1
gerville,1
bitrics,1
civet,1
2028godbless,1
explenation,1
wuestion,1
paramg,1
kakatotohanan,1
makasalan,1
magtapat,1
magpanggap,1
karantahan,1
lawyering,1
nagkulang,1
rehearse,1
sasagutin,1
sensya,1
isasagawa,1
umiwas,1
expenditures,1
nangumpisal,1
humahawsk,1
malusutan,1
isinalaysay,1
ipabura,1
uumpisa,1
nangangahulugan,1
mababawe,1
korupsyon,1
alalay,1
sumiti,1
magpapakita,1
burahin,1
mistizong,1
elition,1
attys,1
yeeesss,1
tryingbto,1
dealt,1
evidences,1
justices,1
accirdingbto,1
squads,1
statesments,1
victimized,1
hardworking,1
pinatayo,1
nakisali,1
mapagtuloy,1
itinutulak,1
basag,1
nsmn,1
buretche,1
mabulok,1
magdusa,1
kalla,1
pinagtatangol,1
napuro,1
makatanggsl,1
pilitmong,1
ipinagtatañgol,1
buwang,1
pilato,1
mabantot,1
hustler,1
dekalibri,1
mabu,1
idinawut,1
koraption,1
dambuhalang,1
tongreso,1
pagsisira,1
kredibility,1
sayad,1
bright,1
congo,1
sugapang,1
makikisama,1
nkisama,1
masasangkot,1
abogadong,1
nananman,1
nabalangkas,1
halah,1
naghalo,1
tinalupan,1
geh,1
langtakot,1
namomo,1
noot,1
pagnalaman,1
teemanate,1
pababalikbalik,1
patunguhan,1
ilito,1
tagslog,1
pks,1
beeding,1
napakabait,1
throw,1
ugag,1
inapaikot,1
cnungaling,1
cnsbi,1
ngssabi,1
natutu,1
magsabe,1
tuldokan,1
bitayan,1
dakdakan,1
disycsya,1
didnt,1
magkaintindihan,1
nililitis,1
handcuff,1
nakakatakas,1
sinsali,1
nanghinge,1
mangotong,1
kaydigong,1
gravity,1
pagwalang,1
aic,1
naggutom,1
tagalogin,1
discourage,1
encourage,1
perverse,1
sounds,1
prosecuting,1
kasawa,1
precise,1
recieve,1
liwaliwag,1
paltos,1
wroing,1
patitinag,1
nitongs,1
ilistro,1
mkulong,1
lha,1
cuadro,1
nagmalinis,1
build2,1
mananakoy,1
papagalitan,1
maparushan,1
singbigat,1
shoulders,1
pumantay,1
oodt,1
finest,1
nuh,1
akusasyon,1
ipinaglaban,1
ipal,1
ene,1
npod,1
tuwad,1
naamoy,1
bakuran,1
pinakpan,1
galing2,1
goo,1
manakot,1
paguusig,1
pinapanigan,1
magbunganga,1
syapa,1
nagsabing,1
topad,1
isading,1
flunder,1
katapang,1
magtattanong,1
abogada,1
masuwerte,1
luistre,1
indiekona,1
indie,1
sainpyerno,1
ignore,1
terminology,1
jaunting,1
magdabi,1
matakit,1
psywarbmskulong,1
matatakotwhat,1
huwagmatakot,1
nagsadabi,1
bibigat,1
hmm,1
gipatago,1
umubos,1
lqng,1
rubbish,1
complied,1
woudnt,1
brivery,1
cancelled,1
illigality,1
balik2,1
luhestro,1
niyotakot,1
bobita,1
putcha,1
naiintindhan,1
nkakaintinde,1
gigisa,1
tinoloy,1
edahilan,1
ginosto,1
linabag,1
interrogate,1
bebe,1
gozto,1
eligal,1
mamalilis,1
iditalye,1
napipilitan,1
manatili,1
pakikisama,1
consist,1
answers,1
formulated,1
rude,1
sinusupalpal,1
mapupura,1
napuno,1
linta,1
truoble,1
natutuwa,1
komampi,1
daldy,1
rebroadcast,1
hilarious,1
enjoyed,1
ngtamasa,1
napapaunta,1
masado,1
conggresswoman,1
katotohonan,1
prublima,1
napota,1
dangal,1
naghihikahos,1
pasada,1
masasabe,1
kolng,1
balek,1
pahinoon,1
palataya,1
pahinood,1
sabeehin,1
monalang,1
adm,1
accessories,1
dumb,1
inconsistencies,1
baliktad2,1
pagtanong,1
pcig,1
nagpa,1
enterview,1
unstable,1
hate,1
saith,1
fro,1
zecharia,1
chronicle,1
sympathy,1
evildoers,1
nakakapanggaiti,1
perte,1
nimong,1
apan,1
buhat,1
panlilinlang,1
maraning,1
nkalipas,1
nmatay,1
judgement,1
acceptable,1
brilliant,1
lucifer,1
keeping,1
pleasing,1
perpetually,1
esposes,1
evilworks,1
obliged,1
advised,1
wahahaha,1
monang,1
utoin,1
marcolang,1
sisinongaling,1
kakatakot,1
makisama,1
pataas,1
mdam,1
tagalugin,1
grabbing,1
reson,1
dinyo,1
kinamkam,1
pinohonan,1
taaon,1
mopa,1
diacaya,1
proprotwktahan,1
angulo,1
ilaag,1
gagaan,1
maglalbs,1
ggawa,1
makadahilanang,1
siwasyon,1
louis,1
stifling,1
domino,1
louie,1
lionel,1
wawakasan,1
ganyng,1
umayos,1
mawalay,1
panghabang,1
sabehin,1
politiks,1
panootin,1
oda,1
marlenebrillserna,1
kasinungaling,1
lisincia,1
payaman,1
ingnr,1
rent,1
licine,1
flores,1
ulit2,1
iginigiit,1
admistrasyon,1
ipakolong,1
pobre,1
kapobre,1
kadato,1
deretsahan,1
paligoyligoy,1
nagpasarap,1
mloho,1
ngpskasasa,1
aiming,1
disqualify,1
twisting,1
yado,1
namaraming,1
labas,1
pasimono,1
nagpasimono,1
sigoro,1
dwh,1
napilit,1
hint,1
timeframe,1
centric,1
saving,1
wanting,1
amnesia,1
suicide,1
natanga,1
gilingin,1
idinawit,1
pinadami,1
manlng,1
sempling,1
magasawa,1
cpc,1
mjm,1
jmjk8,1
4mn,1
pp0p,1
yep,1
mmmjn,1
lo0,1
mill,1
jml,1
nakokorap,1
kuwarta,1
datung,1
soldi,1
kilo,1
kilong,1
isyo,1
panindigan,1
hnap,1
masydong,1
ginagalingan,1
nerbiyos,1
pagsagot,1
upset,1
sablay,1
atrasan,1
kayabangan,1
otro,1
imo,1
nakinabangan,1
initiate,1
gvt,1
bistro,1
parted,1
siblings,1
charging,1
bringing,1
hihinge,1
nanghihinge,1
posible,1
syiempre,1
usisahin,1
ibuking,1
kumpis,1
agadd,1
pnhon,1
prd,1
myron,1
tinanggl,1
ngkron,1
lkas,1
intndhn,1
dinamay,1
bubu,1
impesa,1
ipinahayag,1
humikayat,1
nagkumbinse,1
pinush,1
nakumbinse,1
paghusga,1
targeting,1
triping,1
pressuring,1
kinukwestyon,1
kinasasangkutan,1
benifeciary,1
wowork,1
kobrador,1
ngayob,1
kinakabahanmay,1
apedabét,1
ginisa,1
mantika,1
paubaya,1
duplication,1
function,1
recommend,1
nawalana,1
quo,1
nailed,1
paikot2x,1
discuss,1
challenges,1
openly,1
interact,1
parehong,1
beware,1
countrymen,1
presided,1
niluto,1
dutards,1
scenes,1
slides,1
magdesisyon,1
pasmado,1
staka,1
comonsense,1
pakukuhanin,1
pingloloko,1
nagreact,1
bossing,1
botox,1
kumubra,1
attend,1
nagpapahiram,1
hulihan,1
nakapangalan,1
sinasama,1
ipagkukulong,1
hinahawakan,1
suppose,1
ipaglalagay,1
vanishing,1
atop,1
aliko,1
arrogantly,1
ignoring,1
yoruba,1
ancestral,1
sovereign,1
arrangement,1
nigeria,1
united,1
sandali,1
opisina,1
pagpupulong,1
nagpaplano,1
kudeta,1
suspecha,1
kakayod,1
nagpapakapagod,1
yaya,1
dub,1
somewhat,1
bizarre,1
eliminated,1
smokescreen,1
makahanap,1
atensyon,1
napapagtakpan,1
karaniwan,1
napapadidiin,1
scapegoating,1
sinasakripisyong,1
weaponized,1
sandata,1
aren,1
pressing,1
offs,1
accountants,1
pinayagan,1
sums,1
winiwithdraw,1
napupuno,1
balsa,1
poster,1
framed,1
thousand,1
craulung,1
dinadawit,1
pki,1
bistigahan,1
ngato,1
paconstruct,1
pinaconstruck,1
lasi,1
tinulungan,1
nagpapaliwanag,1
bloated,1
deliberation,1
dinadagdag,1
mabawas,1
malakinpa,1
maynakaugaliaan,1
whatsoever,1
matimatija,1
mgbabayad,1
naayudahan,1
nagkakanda,1
umaraw,1
retoke,1
pakealam,1
umiral,1
doble,1
pinatanggal,1
ikalawa,1
nagtagumpay,1
mapuputukan,1
nautakan,1
mapipintasan,1
basehan,1
taktika,1
makatakbo,1
eleksiyon,1
talunin,1
nagpalaki,1
maipaliwanag,1
kaparte,1
angle,1
intawon,1
sab,1
pinapatawag,1
pinaskil,1
kampanya,1
napakalake,1
waah,1
naunahan,1
tumaliwas,1
peg,1
pangandaman,1
napapamura,1
lamborgihni,1
makaalis,1
litisin,1
napakalayo,1
bulakenyo,1
icacasino,1
eexplain,1
idedepensa,1
papakinggan,1
papirma,1
pasahod,1
nagchecheck,1
yern,1
tour,1
puna,1
kalmado,1
pacifico,1
lately,1
adhering,1
wrath,1
snatchers,1
suut,1
tie,1
graduates,1
huy,1
pahalata,1
tik,1
umayon,1
papasugal,1
gagago,1
titindi,1
mauuna,1
nakakatindig,1
mabangongot,1
pagsasalita,1
navotasss,1
ughhhh,1
nakakalulang,1
nakakapamura,1
ngipen,1
uulit,1
icontempt,1
nakakapang,1
lumo,1
winawaldas,1
natu,1
humabol,1
compreshension,1
inaawas,1
mapupunta,1
mrinig,1
juskoo,1
lngg,1
245m,1
sugal,1
halagang,1
eskuwater,1
protekxon,1
tumodas,1
msmo,1
magliligtas,1
banayad,1
whisky,1
recomemded,1
imee,1
retokada,1
ialam,1
natapus,1
maligoy,1
mtabunan,1
idadami,1
biktuma,1
ifreeze,1
magsipag,1
diman,1
projector,1
mayyos,1
kulng,1
daiig,1
stremers,1
nagnananakaw,1
nkilala,1
tapis,1
tatanubgin,1
aaah,1
pasabogan,1
giatay,1
tanan,1
reads,1
favour,1
literature,1
teaches,1
goodwill,1
enduring,1
godliness,1
chismoso,1
timoteo,1
tipan,1
naghahangad,1
tukso,1
bitag,1
kahangalan,1
nakapipinsalang,1
pagnanasa,1
magtutulak,1
paghahangad,1
nalayo,1
kapighatian,1
doktrinahan,1
pagpapalaganap,1
malabanan,1
maiba,1
kitain,1
kaltas,1
nagssbing,1
cnbeng,1
pakidagdag,1
tapunan,1
dirty,1
kumbaga,1
magpatalo,1
maitago,1
raket,1
hahaysss,1
30million,1
talaaga,1
lagpas,1
baywang,1
hon,1
bihasang,1
panawagan,1
boykot,1
yatang,1
magsasakang,1
nalugi,1
bagag,1
nawng,1
worries,1
makainvest,1
chaka,1
swn,1
directory,1
sabwat,1
mgdedecide,1
nagprocure,1
angas,1
tung,1
iniubos,1
ngyayare,1
pamahala,1
pahingi,1
1mil,1
dinako,1
pabasa,1
matuluyan,1
munti,1
navoteno,1
excellence,1
nalihis,1
usually,1
write,1
admire,1
spoken,1
nagprovide,1
mababatas,1
iacknowledge,1
ganan,1
lasing,1
martinromualdez,1
disclosing,1
alangan,1
batodelarosa,1
papalitan,1
hehearing,1
isagot,1
iniimbita,1
pinagpapaliwanag,1
inimbita,1
investigatiga,1
pinapasagot,1
pagkakaintindi,1
manghiram,1
pusangina,1
pasagutin,1
lahing,1
napakanta,1
dakay,1
pagsalitain,1
pagputak,1
programa,1
11digits,1
jailtime,1
weatlh,1
politicisns,1
theyre,1
nakakpanghinayang,1
mbatang,1
nakpagtapos,1
pumasa,1
kakahinatnan,1
kais,1
laaht,1
ngfocus,1
impsoble,1
yab,1
binaggit,1
pakundangang,1
magwaldas,1
pagdataing,1
dacay,1
visyas,1
connecting,1
munispyo,1
dpwhs,1
hinhiram,1
lisenya,1
nakakahilo,1
budgetan,1
tawagan,1
kabuset,1
hatyss,1
hahahha,1
bakyo,1
kaoban,1
npakalinis,1
manduruga,1
huyyyy,1
nangungutang,1
binibili,1
reyna,1
pagtatahi,1
ganiton,1
maitindihan,1
makakaitindi,1
pamanagitan,1
pagtatanong,1
pangita,1
nasweldo,1
ttrabaho,1
magyabang,1
napakatanga,1
kinonokontra,1
nttkot,1
kkmpi,1
neatherlands,1
ginipit,1
nakisama,1
unite,1
pampagawa,1
pilikula,1
dakip,1
marcolete,1
pahiya,1
everytime,1
maykaya,1
protektion,1
lungga,1
discussion,1
quiapo,1
sangre,1
suntukin,1
relo,1
akusasado,1
picc,1
ngbaayad,1
entrance,1
apmapanuod,1
ibahagi,1
pagpapanggap,1
nagkakampihan,1
nagkahulian,1
wawa,1
wehhh,1
haynako,1
nakapikit,1
joking,1
turuturuan,1
bwan,1
scholars,1
pafree,1
pabonus,1
pangcasino,1
nagtuturuaanbat,1
mangagawa,1
pinagagawa,1
nyung,1
nnamang,1
haharsngin,1
lto,1
ngpapahirap,1
makasagasa,1
malamng,1
pinapanuodnnalang,1
habngang,1
gagawan,1
monumento,1
isesemento,1
dextrose,1
nurse,1
bubuhayin,1
lumala,1
nakakairita,1
selda,1
nakalalula,1
natanong,1
gsis,1
trafic,1
enforcer,1
mangikil,1
congrssman,1
shunga,1
taasan,1
ibaun,1
pabida,1
mapatupad,1
surprised,1
owners,1
unahan,1
hitman,1
babao,1
rags,1
rob,1
pagkamal,1
snyo,1
nakikiapagtagpo,1
makapagmulti,1
invest,1
nakakawindang,1
pinagsasalita,1
0mg,1
scoop,1
katawa,1
papagod,1
nanamin,1
pampam,1
bitteran,1
amp,1
requiring,1
relinquish,1
7hrs,1
28min,1
paalagaan,1
idolize,1
knilang,1
idolo,1
nkisali,1
nagsumbong,1
nadiskobre,1
minor,1
recruit,1
klang,1
arestohin,1
juntis,1
70million,1
rehab,1
pintora,1
blanko,1
naabutan,1
magmamana,1
iuupo,1
nagloklok,1
c0a,1
susuhulan,1
70m,1
franchise,1
maisplice,1
pinagiinitan,1
takagang,1
nagpapagawa,1
inaabangan,1
ngawngawngawmum,1
mut,1
agsardeng,1
balin,1
agita,1
addan,1
gamin,1
kalkalubam,1
lutas,1
beginning,1
minumungkahi,1
viral,1
nakalagay,1
magtataka,1
cahoot,1
chose,1
motibo,1
vountarily,1
sumuko,1
kakulangan,1
seryoso,1
kaparusahan,1
makukuha,1
sasasahan,1
sando,1
lantarang,1
nkkatulog,1
nkakalibot,1
pinakikinggan,1
cholesterol,1
bwahahaha,1
angkop,1
lalayo,1
malay,1
pearly,1
formula,1
discayavna,1
listbsila,1
sakanya,1
nagabogado,1
nagaaway,1
mqgtatanong,1
tatanungin,1
crazy,1
insisting,1
whenever,1
chronology,1
rinesbakan,1
naglapag,1
pagpapalit,1
alarma,1
kinailangan,1
mission,1
convince,1
carefully,1
observe,1
deducted,1
kaasar,1
onanomalous,1
kontra,1
taltga,1
mangolecta,1
nakurap,1
ngtatanong,1
tinutulangan,1
ginugulo,1
juiceko,1
participation,1
remade,1
evolved,1
fore,1
imperfect,1
mistakes,1
wakas,1
prinoprotectahan,1
maiintindihan,1
curuption,1
pinagkakatiwalaan,1
harry,1
kamakamag,1
dyios,1
nanyare,1
nalilito,1
ihiwalay,1
pagtingin,1
distribute,1
nakipag,1
conspire,1
icorrupt,1
aka,1
rigging,1
kinaiinisan,1
nagflaunt,1
marameng,1
magkakasama,1
magsugal,1
natalo,1
tongits,1
natatalo,1
professionalism,1
facilities,1
hellooooo,1
passers,1
nid,1
mabisang,1
qualifications,1
julious,1
ngmamando,1
ssabihin,1
sinood,1
nangari,1
maiibalik,1
garahe,1
nepobaby,1
kwakkwak,1
reshuffling,1
muks,1
pakikipag,1
pabelly,1
rub,1
itinuro,1
cna,1
marapat,1
pakiboto,1
ganap,1
truthfulness,1
alacantara,1
redeem,1
umagree,1
piss,1
quoting,1
typical,1
guluhin,1
unbothered,1
nahihighblood,1
nathan,1
sigurong,1
ibayad,1
sasabing,1
dikayo,1
hindrance,1
achieve,1
bwakinang,1
lao,1
marepeat,1
maacquit,1
pagnagiba,1
akosado,1
nagvolunteer,1
nailahad,1
resigning,1
mahanap,1
pagnahuli,1
mapoint,1
kaibahan,1
magwitness,1
nvo,1
engyanyo,1
magsiwalat,1
nagkaganun,1
rbelasyun,1
applikasyun,1
nilalaban,1
makobeta,1
dismaya,1
selos,1
baduy,1
tinatanggap,1
makakagalaw,1
lozartan,1
magpale,1
hao,1
siao,1
loyalist,1
mendiola,1
violenteng,1
tuf,1
antagal,1
showman,1
magpawis,1
minimum,1
wage,1
binabastos,1
speechment,1
sinunod,1
nakasagot,1
isasalang,1
congesista,1
maingay,1
naiistorbo,1
ateng,1
senete,1
magkontrahan,1
durugin,1
payabangan,1
pagalingan,1
jusmeee,1
pabanguhin,1
kakwenta,1
kabwisit,1
obvs,1
technicalities,1
