commenter,comment,commenter_profile_url,like_count,reply_parent_id,date_published,title,link,source,cleaned_text,video_id
@edmendoza8030,Si Senator Bato regarding blacklisting issue...mahirap talaga Senator Bato kapag wala kang alam sa batas.  Pero sana matuto ka na rin at kung may magagawa kang mas magandang batas eh magawa mo sana.,http://www.youtube.com/@edmendoza8030,0,,2025-09-23T12:22:49Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Si Senator Bato regarding blacklisting issue...mahirap talaga Senator Bato kapag wala kang alam sa batas. Pero sana matuto ka na rin at kung may magagawa kang mas magandang batas eh magawa mo sana.,jCcSFuu3CtE
@nathalieainah2476,"With the help of lacson,sotto,bam aquino,hontiveros,tulfo,ejercito malilinis at matatanggal tlg lahat ng senador na salot sa senado",http://www.youtube.com/@nathalieainah2476,3,,2025-09-23T12:20:33Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,"With the help of lacson,sotto,bam aquino,hontiveros,tulfo,ejercito malilinis at matatanggal tlg lahat ng senador na salot sa senado",jCcSFuu3CtE
@BeatrizCastro-gh7cu,"Mabuhay po kayo Sen.P.Lacson, Sen. B Aquino, Sen. E. Tulfo, Sen.  R. Tulfo, Sen. Pangilinan",http://www.youtube.com/@BeatrizCastro-gh7cu,9,,2025-09-23T12:19:46Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,"Mabuhay po kayo Sen.P.Lacson, Sen. B Aquino, Sen. E. Tulfo, Sen. R. Tulfo, Sen. Pangilinan",jCcSFuu3CtE
@joselitojuanchotumala8014,Panggulo langb talaga itong si Markubeta. Sa laki ng nakulimbat ng mga Discaya at sa yaman nila na pinangangalandakan sa publiko ay hindi nila kailangan ang witness protection program para proteksyonan nila ang kanilang sarili. Gamitin nila ngayon ang nakulimbat na pera para kumuha ng sangkatutak na bodyguard.,http://www.youtube.com/@joselitojuanchotumala8014,0,,2025-09-23T12:18:24Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Panggulo langb talaga itong si Markubeta. Sa laki ng nakulimbat ng mga Discaya at sa yaman nila na pinangangalandakan sa publiko ay hindi nila kailangan ang witness protection program para proteksyonan nila ang kanilang sarili. Gamitin nila ngayon ang nakulimbat na pera para kumuha ng sangkatutak na bodyguard.,jCcSFuu3CtE
@julietbustamante8372,Ano po ba  importante  imbestigadyon o protection ng mga nangdambong,http://www.youtube.com/@julietbustamante8372,1,,2025-09-23T12:17:13Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Ano po ba importante imbestigadyon o protection ng mga nangdambong,jCcSFuu3CtE
@ronnieaquino4917,Pilipinas kong mahal baguhin nyo na ang sistema lalo na sa DPWH ibigay nyo na lang ating bussines tycon Mr. Ramon Ang and let Mr.  Ramon Ang to handle all the projects sya na magpa bid sa mga contractor,http://www.youtube.com/@ronnieaquino4917,0,,2025-09-23T12:14:08Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Pilipinas kong mahal baguhin nyo na ang sistema lalo na sa DPWH ibigay nyo na lang ating bussines tycon Mr. Ramon Ang and let Mr. Ramon Ang to handle all the projects sya na magpa bid sa mga contractor,jCcSFuu3CtE
@manuelitoMagugat,"SINO BA NAGDAWIT KAY BRICE AT KAY ALCANTARA DIBA MGA DISCAYA??? NATIONWIDE ANG NALALAMAN NILANG CONNECTION PERO HIRAP NA HIRAP SILANG MAKAKUHA NG PROTECTION KUNDI SA KANILA HINDI MABUBUNYAG MGA SINASABI NILA NGAYON... SILA ALCANTARA, SYMS, MENDOZA AT KUNG SINO PANG NABIGYAN NG PROTECTION MAY NAIBALIK NABANG NANAKAW SA KABAN NG BAYAN???

SI BRICE DALAWANG SASAKYAN PALANG ANG NABAWI PERO YUNG MGA PINATALO NILA SA CASINO PANO BABAWIIN???",http://www.youtube.com/@manuelitoMagugat,0,,2025-09-23T12:13:13Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,"SINO BA NAGDAWIT KAY BRICE AT KAY ALCANTARA DIBA MGA DISCAYA??? NATIONWIDE ANG NALALAMAN NILANG CONNECTION PERO HIRAP NA HIRAP SILANG MAKAKUHA NG PROTECTION KUNDI SA KANILA HINDI MABUBUNYAG MGA SINASABI NILA NGAYON... SILA ALCANTARA, SYMS, MENDOZA AT KUNG SINO PANG NABIGYAN NG PROTECTION MAY NAIBALIK NABANG NANAKAW SA KABAN NG BAYAN??? SI BRICE DALAWANG SASAKYAN PALANG ANG NABAWI PERO YUNG MGA PINATALO NILA SA CASINO PANO BABAWIIN???",jCcSFuu3CtE
@ronnieaquino4917,"Cong. Zaldy ko balik na kayo dito Piliipinas para kayo naman magbigay ng revelation nyo gusto namin marining ang version nyo  kong sino Boss mo excited malaman ng Sambayanang Pilipino who are the real "" BOSS "" of Cong. Zaldy Co",http://www.youtube.com/@ronnieaquino4917,0,,2025-09-23T12:12:21Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,"Cong. Zaldy ko balik na kayo dito Piliipinas para kayo naman magbigay ng revelation nyo gusto namin marining ang version nyo kong sino Boss mo excited malaman ng Sambayanang Pilipino who are the real "" BOSS "" of Cong. Zaldy Co",jCcSFuu3CtE
@ronnieaquino4917,wow na wow si Cong. Zaldy Co super duper sino ba Boss  mo Cong. Zaldy Co hahhaha😅,http://www.youtube.com/@ronnieaquino4917,0,,2025-09-23T12:10:23Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,wow na wow si Cong. Zaldy Co super duper sino ba Boss mo Cong. Zaldy Co hahhaha,jCcSFuu3CtE
@iamems5514,"Salute to Sec. Remulla & Sen. Tulfo, sometimes we have to bend the law for the greater good.",http://www.youtube.com/@iamems5514,17,,2025-09-23T12:10:00Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,"Salute to Sec. Remulla & Sen. Tulfo, sometimes we have to bend the law for the greater good.",jCcSFuu3CtE
@Wunderkidz14,BWESET KAYU ABS CBN WAG NYO IPAPAKITA MGA MUKHA NINA DE LEIMA IDOL NYO BA YARN ?,http://www.youtube.com/@Wunderkidz14,0,,2025-09-23T12:07:59Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,BWESET KAYU ABS CBN WAG NYO IPAPAKITA MGA MUKHA NINA DE LEIMA IDOL NYO BA YARN ?,jCcSFuu3CtE
@floydchannel3669,Zaldy co. amo nyan wlang iba c tamba at hati2x cla ng pinsan nya ano pa,http://www.youtube.com/@floydchannel3669,0,,2025-09-23T12:07:52Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Zaldy co. amo nyan wlang iba c tamba at hati2x cla ng pinsan nya ano pa,jCcSFuu3CtE
@MiCoke03,"@1:53:40 Anung issue sa RESTITUTION? Kung gumawa ng paraan ang gobyerno para maibalik ang NAKAW na pera, iyun ay nararapat lamang!! 
DAPAT IBAN SA HEARINGS YAN EH!",http://www.youtube.com/@MiCoke03,3,,2025-09-23T12:05:53Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,"@1:53:40 Anung issue sa RESTITUTION? Kung gumawa ng paraan ang gobyerno para maibalik ang NAKAW na pera, iyun ay nararapat lamang!! DAPAT IBAN SA HEARINGS YAN EH!",jCcSFuu3CtE
@rhemienpuno6825,Haist Mr.Bonoan ..  your  old na nag tatangatangahan na lang po ba kayo or mali talagang ikaw ay na apoint,http://www.youtube.com/@rhemienpuno6825,0,,2025-09-23T12:05:09Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Haist Mr.Bonoan .. your old na nag tatangatangahan na lang po ba kayo or mali talagang ikaw ay na apoint,jCcSFuu3CtE
@joselitojuanchotumala8014,Very clear that Markubeta is a nuisance senator in this senate investigation. He should be cited in contempt.😆😆😆,http://www.youtube.com/@joselitojuanchotumala8014,0,,2025-09-23T12:03:10Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Very clear that Markubeta is a nuisance senator in this senate investigation. He should be cited in contempt.,jCcSFuu3CtE
@BeatrizCastro-gh7cu,Nakita mo Marcoleta nagsalita si Sen. E.Tulfo,http://www.youtube.com/@BeatrizCastro-gh7cu,0,,2025-09-23T12:02:18Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Nakita mo Marcoleta nagsalita si Sen. E.Tulfo,jCcSFuu3CtE
@ronnieaquino4917,Wala ng maitatago  na reveal na name ni Cong. Zaldy Co kaya maganda marining ang revelation  nya magkaka alaman na talaga sino nasa likod nyan 25 % cut,http://www.youtube.com/@ronnieaquino4917,0,,2025-09-23T11:58:20Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Wala ng maitatago na reveal na name ni Cong. Zaldy Co kaya maganda marining ang revelation nya magkaka alaman na talaga sino nasa likod nyan 25 % cut,jCcSFuu3CtE
@LuzvimindaAlejo,"DOJ, follow the rules and regulation of the law. Wag kyo gumawa ng sariling law, may law tayong sundin. At pantay pantay ang pag bibigay protection sa mga withness. Dahil pareho nmn clang nag mentioned  ng tamang tao na ninakaw nila pera ng bayan, nagbabayad kmi nh tamang buwis at kun late ang pag byad may  patong pa, pagkatapos ang pera nmin at ninanakaw lng ng mga politician, at ibalik ang death penalty sa bansa, tingnan nyo ang arab country walng mag nanakaw dahil wala clang kinokonsiti khit kalahi nila. Pinuputol ang kamay pahuli nag nakaw at  binibitay ang taong may malaking kasalanan.",http://www.youtube.com/@LuzvimindaAlejo,0,,2025-09-23T11:58:10Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,"DOJ, follow the rules and regulation of the law. Wag kyo gumawa ng sariling law, may law tayong sundin. At pantay pantay ang pag bibigay protection sa mga withness. Dahil pareho nmn clang nag mentioned ng tamang tao na ninakaw nila pera ng bayan, nagbabayad kmi nh tamang buwis at kun late ang pag byad may patong pa, pagkatapos ang pera nmin at ninanakaw lng ng mga politician, at ibalik ang death penalty sa bansa, tingnan nyo ang arab country walng mag nanakaw dahil wala clang kinokonsiti khit kalahi nila. Pinuputol ang kamay pahuli nag nakaw at binibitay ang taong may malaking kasalanan.",jCcSFuu3CtE
@ronnieaquino4917,Maganda talaga  kong si Cong. Zaldy Co na ang tanungin dyan kasi im sure meron din sya  malaking revelation yan ang dapat natin abangan ang revelation  ni Cong. Zaldy Co kong sino sino ang BOSS nya,http://www.youtube.com/@ronnieaquino4917,1,,2025-09-23T11:56:55Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Maganda talaga kong si Cong. Zaldy Co na ang tanungin dyan kasi im sure meron din sya malaking revelation yan ang dapat natin abangan ang revelation ni Cong. Zaldy Co kong sino sino ang BOSS nya,jCcSFuu3CtE
@loridelmanalo,Sana may tumulong kay Marcoleta na mag explain.. jusme,http://www.youtube.com/@loridelmanalo,0,,2025-09-23T11:49:35Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Sana may tumulong kay Marcoleta na mag explain.. jusme,jCcSFuu3CtE
@AlhanMendoza,Puro naaayun sa batas ang sinasabi mo marcoleta kahit anung paraan kung yun ang makakatulong para mabilis ang pagkakabawe sa mga nakulimbat ng mga contractor's at mga Congressman na sangkot sa kurapsyon!! Marcoleta wag kang makulit pinapatagal mo lang ang hearing Ikaw ang pinasaringan ni idol sen. Erwin Tulfo baka hindi mo alam,http://www.youtube.com/@AlhanMendoza,0,,2025-09-23T11:42:44Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Puro naaayun sa batas ang sinasabi mo marcoleta kahit anung paraan kung yun ang makakatulong para mabilis ang pagkakabawe sa mga nakulimbat ng mga contractor's at mga Congressman na sangkot sa kurapsyon!! Marcoleta wag kang makulit pinapatagal mo lang ang hearing Ikaw ang pinasaringan ni idol sen. Erwin Tulfo baka hindi mo alam,jCcSFuu3CtE
@BeatrizCastro-gh7cu,"Malaking kalinawan ang bawat ditalye, masusukol na sila lahat dahil nagsalita na si Eng.Alcantara, Pray ka lang basta magsabi ka ng totoo, makonsensya ka sa mga taong BAYAN",http://www.youtube.com/@BeatrizCastro-gh7cu,0,,2025-09-23T11:41:24Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,"Malaking kalinawan ang bawat ditalye, masusukol na sila lahat dahil nagsalita na si Eng.Alcantara, Pray ka lang basta magsabi ka ng totoo, makonsensya ka sa mga taong BAYAN",jCcSFuu3CtE
@GateKeeperXL,Personal opinions of the members of the committee will not affect the decision of the committee because any decision that the committee makes will not be decided by any single member but rather by the committee as a whole.,http://www.youtube.com/@GateKeeperXL,7,,2025-09-23T11:40:42Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Personal opinions of the members of the committee will not affect the decision of the committee because any decision that the committee makes will not be decided by any single member but rather by the committee as a whole.,jCcSFuu3CtE
@rogervillanueva214,"patawa nlng talaga tong si Makuletttka eh.. halatadong may pinoprotektahan eh.. hindi lahat ng abogado nasa tama. tandaan nyo, ang isang abogado eh marunong magtama ng mali at magmali ng tama kc doon sila talaga magaling..",http://www.youtube.com/@rogervillanueva214,0,,2025-09-23T11:39:12Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,"patawa nlng talaga tong si Makuletttka eh.. halatadong may pinoprotektahan eh.. hindi lahat ng abogado nasa tama. tandaan nyo, ang isang abogado eh marunong magtama ng mali at magmali ng tama kc doon sila talaga magaling..",jCcSFuu3CtE
@sembranocarlito4003,Wlang kuwenta tulfo pa ulit ulit lng pina p ikot ikot lng ang kuwento…nnadyn n buhaya kayo kayo nlng mg nnakaw,http://www.youtube.com/@sembranocarlito4003,2,,2025-09-23T11:38:57Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Wlang kuwenta tulfo pa ulit ulit lng pina p ikot ikot lng ang kuwento…nnadyn n buhaya kayo kayo nlng mg nnakaw,jCcSFuu3CtE
@vincentgubat50,Kaya monpaba remulla,http://www.youtube.com/@vincentgubat50,0,,2025-09-23T11:37:29Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Kaya monpaba remulla,jCcSFuu3CtE
@Lakayjong7320,Halatadong protektado ni Marcoleta ang mga Discaya.,http://www.youtube.com/@Lakayjong7320,0,,2025-09-23T11:37:02Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Halatadong protektado ni Marcoleta ang mga Discaya.,jCcSFuu3CtE
@beniedelacruz4705,DPWH pa lang yan laking pera na ninanakaw. Nanjan pa ang DOH DEPED BOC AT MADAMI PANG GOVERMENT AGENCY. matagal na kalakaran yan over priced at for the boys lahat yan agency may ganyan kalakaran.,http://www.youtube.com/@beniedelacruz4705,0,,2025-09-23T11:35:15Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,DPWH pa lang yan laking pera na ninanakaw. Nanjan pa ang DOH DEPED BOC AT MADAMI PANG GOVERMENT AGENCY. matagal na kalakaran yan over priced at for the boys lahat yan agency may ganyan kalakaran.,jCcSFuu3CtE
@sophiyavillar8834,MARKULETTTTTT KAAAA. ABOGADO KABA NG DISCAYA???,http://www.youtube.com/@sophiyavillar8834,0,,2025-09-23T11:33:48Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,MARKULETTTTTT KAAAA. ABOGADO KABA NG DISCAYA???,jCcSFuu3CtE
@tarared7668,Firing squad mga yan ng dahan dahan,http://www.youtube.com/@tarared7668,0,,2025-09-23T11:33:14Z,LIVE: Senate Blue Ribbon Committee resumes hearing on anomalous flood control projects | Sept 23,https://www.youtube.com/watch?v=jCcSFuu3CtE&t=3s,youtube,Firing squad mga yan ng dahan dahan,jCcSFuu3CtE
